AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
This file was generated automatically by bladeDES.
9           Number of airfoil tables in this file
0.03000  0.05000  0.06000  0.07500  0.10000  0.12500  0.15000  0.20000  0.25000           Table ID parameter (Reynolds number in millions)
0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000           Stall angle (deg)
  0 0 0 0 0 0 0 0 0  useless empty line
  0 0 0 0 0 0 0 0 0  useless empty line
  0 0 0 0 0 0 0 0 0  useless empty line
  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000            Zero lift angle of attack (deg)
  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000              Cn slope for zero lift (dimensionless)
  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000              Cn at stall value for positive angle of attack
  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000              Cn at stall value for negative angle of attack
  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000              Angle of attack for minimum CD (deg)
  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000              Minimum CD value
-180.000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.1988 0.0000 1.1892 0.0000 1.1700 0.0000 1.0350 
-178.214 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.1988 0.0000 1.1892 0.0000 1.1700 0.0000 1.0350 
-176.429 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.1988 0.0000 1.1892 0.0000 1.1700 0.0000 1.0350 
-174.643 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.1988 0.0000 1.1892 0.0000 1.1700 0.0000 1.0350 
-172.857 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.1988 0.0000 1.1892 0.0000 1.1700 0.0000 1.0350 
-171.071 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.1988 0.0000 1.1892 0.0000 1.1700 0.0000 1.0350 
-169.286 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.1988 0.0000 1.1892 0.0000 1.1700 0.0000 1.0350 
-167.500 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.1988 0.0000 1.1892 0.0000 1.1700 0.0000 1.0350 
-165.714 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.1988 0.0000 1.1892 0.0000 1.1700 0.0000 1.0350 
-163.929 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.2000 0.0000 1.1988 0.0000 1.1892 0.0000 1.1700 0.0000 1.0350 
